Country Code,Country,Airport ICAO Code,Airport Name,Airport Latitude,Airport Longitude,Operation Type,Flights,Fuel LTO Cycle (kg)  ,NOx LTO Total mass (g),PM2.5 LTO Emission (g),HC LTO Total mass (g),CO LTO Total Mass (g)
MX,Mexico,MMPR,Aeropuerto Internacional Lic. Gustavo Díaz Ordaz,20.679746,-105.246685,General Aviation,1227,124362,1517042,10488,404190,10698410
MX,Mexico,MMGL,Aeropuerto Internacional Miguel Hidalgo,20.523342,-103.310108,Commercial Passenger,58722,45671250,666620299,3644944,36081682,468917301
MX,Mexico,MMGL,Aeropuerto Internacional Miguel Hidalgo,20.523342,-103.310108,Commercial Freighter,4416,8208927,117565678,380357,5798341,71808404
MX,Mexico,MMGL,Aeropuerto Internacional Miguel Hidalgo,20.523342,-103.310108,General Aviation,2207,220451,2282874,36103,605867,22400598
MX,Mexico,MMUN,Aeropuerto Internacional de Cancún,21.039444,-86.874304,Commercial Passenger,96589,86298358,1301715232,6002488,63749431,832292914
MX,Mexico,MMUN,Aeropuerto Internacional de Cancún,21.039444,-86.874304,Commercial Freighter,573,412257,4117066,23827,681875,5715915
MX,Mexico,MMUN,Aeropuerto Internacional de Cancún,21.039444,-86.874304,General Aviation,1982,807246,11862000,76406,851644,17086541
MX,Mexico,MMSD,Aeropuerto Internacional de Los Cabos,23.151919,-109.720731,Commercial Passenger,25416,20738408,292792108,1584368,19756778,213911906
MX,Mexico,MMSD,Aeropuerto Internacional de Los Cabos,23.151919,-109.720731,General Aviation,199,153191,2146712,11477,156313,1805575
MX,Mexico,MMMY,Monterrey International Airport,25.778521,-100.106989,Commercial Passenger,46024,35248741,511332139,2782812,20581971,338895151
MX,Mexico,MMMY,Monterrey International Airport,25.778521,-100.106989,Commercial Freighter,2380,2758758,32498127,213627,2020515,26542983
MX,Mexico,MMMY,Monterrey International Airport,25.778521,-100.106989,General Aviation,436,131937,1724356,14462,153773,3616773
MA,Morocco,GMMX,Menara Airport,31.606899261499997,-8.03629970551,Commercial Passenger,23905,17591213,227416826,1071349,21397214,209033626
MA,Morocco,GMMX,Menara Airport,31.606899261499997,-8.03629970551,Commercial Freighter,9,20746,345333,985,16178,183934
MA,Morocco,GMMX,Menara Airport,31.606899261499997,-8.03629970551,General Aviation,123,70274,937907,4144,89200,1027409
MA,Morocco,GMMN,Mohammed V International Airport,33.3675,-7.58997,Commercial Passenger,39046,32871270,449551214,2062364,35542280,358490116
MA,Morocco,GMMN,Mohammed V International Airport,33.3675,-7.58997,Commercial Freighter,1215,1437231,20159759,109797,1062907,13440422
MA,Morocco,GMMN,Mohammed V International Airport,33.3675,-7.58997,General Aviation,280,250829,3388367,13570,237911,2728493
NP,Nepal,VNKT,Tribhuvan International Airport,27.6966,85.3591,Commercial Passenger,27461,17610304,248797163,1879386,20335012,183812339
NP,Nepal,VNKT,Tribhuvan International Airport,27.6966,85.3591,Commercial Freighter,102,87856,1036280,7753,116366,978442
NP,Nepal,VNKT,Tribhuvan International Airport,27.6966,85.3591,General Aviation,5766,1058262,9383248,498077,2766206,15562737
NL,Netherlands (the),EHAM,Amsterdam Airport Schiphol,52.308601,4.76389,Commercial Passenger,214583,195644245,2841247415,10236829,235866498,2381976869
NL,Netherlands (the),EHAM,Amsterdam Airport Schiphol,52.308601,4.76389,Commercial Freighter,7981,21391561,369162175,864360,15300429,188884374
NL,Netherlands (the),EHAM,Amsterdam Airport Schiphol,52.308601,4.76389,General Aviation,2043,1892730,32389288,98989,1918643,23159242
NL,Netherlands (the),EHEH,Eindhoven Airport,51.4500999451,5.37452983856,Commercial Passenger,20417,15328520,191709804,1068854,17740972,171333806
NL,Netherlands (the),EHEH,Eindhoven Airport,51.4500999451,5.37452983856,Commercial Freighter,7,13819,165414,2757,25936,177569
NL,Netherlands (the),EHEH,Eindhoven Airport,51.4500999451,5.37452983856,General Aviation,2532,213477,1354337,41598,541430,17749498
NZ,New Zealand,NZAA,Auckland International Airport,-37.01199,174.786331,Commercial Passenger,71284,58000982,998126662,5267335,53638065,585767247
NZ,New Zealand,NZAA,Auckland International Airport,-37.01199,174.786331,Commercial Freighter,4179,4027790,54788424,308964,7219287,63461612
NZ,New Zealand,NZAA,Auckland International Airport,-37.01199,174.786331,General Aviation,835,412148,7684085,44053,340098,8736199
NZ,New Zealand,NZCH,Christchurch International Airport,-43.48939895629883,172.53199768066406,Commercial Passenger,33828,17512602,254461231,2538989,19412849,205703039
NZ,New Zealand,NZCH,Christchurch International Airport,-43.48939895629883,172.53199768066406,Commercial Freighter,2009,1801435,21520107,107618,3045864,23349756
NZ,New Zealand,NZCH,Christchurch International Airport,-43.48939895629883,172.53199768066406,General Aviation,9020,173553,1085842,49277,1705208,70364404
NZ,New Zealand,NZWN,Wellington International Airport,-41.3272018433,174.804992676,Commercial Passenger,36145,15706768,223368976,2509467,20033535,197965245
NZ,New Zealand,NZWN,Wellington International Airport,-41.3272018433,174.804992676,Commercial Freighter,70,8469,5080,6114,5398,893168
NZ,New Zealand,NZWN,Wellington International Airport,-41.3272018433,174.804992676,General Aviation,4516,119135,557987,70454,1235510,37269696
NG,Nigeria,DNMM,Murtala Muhammed International Airport,6.5773701667785645,3.321160078048706,Commercial Passenger,19523,20353844,325983396,1248588,22831068,232207185
NG,Nigeria,DNMM,Murtala Muhammed International Airport,6.5773701667785645,3.321160078048706,Commercial Freighter,2277,3407409,57898916,174704,3908230,36901321
NG,Nigeria,DNMM,Murtala Muhammed International Airport,6.5773701667785645,3.321160078048706,General Aviation,834,661897,9287375,58016,530955,8813655
NO,Norway,ENBR,"Bergen Airport, Flesland",60.2934,5.21814,Commercial Passenger,37697,18016941,191098672,2209829,29527033,227557600
NO,Norway,ENBR,"Bergen Airport, Flesland",60.2934,5.21814,Commercial Freighter,305,223580,3027828,24770,184212,2002084
NO,Norway,ENBR,"Bergen Airport, Flesland",60.2934,5.21814,General Aviation,3196,507827,3797362,211628,1034231,19388305
NO,Norway,ENGM,"Oslo Airport, Gardermoen",60.193901,11.1004,Commercial Passenger,100139,70492786,849362631,4961908,70930700,809803800
NO,Norway,ENGM,"Oslo Airport, Gardermoen",60.193901,11.1004,Commercial Freighter,2756,3999595,71780880,243852,4253763,41449408
NO,Norway,ENGM,"Oslo Airport, Gardermoen",60.193901,11.1004,General Aviation,2791,670139,6609562,208614,326643,11946355
NO,Norway,ENZV,"Stavanger Airport, Sola",58.876701,5.63778,Commercial Passenger,20468,12011056,129557933,956513,15639341,149095321
NO,Norway,ENZV,"Stavanger Airport, Sola",58.876701,5.63778,Commercial Freighter,590,547328,8683295,47199,863122,5642445
NO,Norway,ENZV,"Stavanger Airport, Sola",58.876701,5.63778,General Aviation,1488,173702,769926,89208,221528,14837555
NO,Norway,ENVA,"Trondheim Airport, Værnes",63.457802,10.924,Commercial Passenger,24763,11579371,121892703,1588414,14648386,145795209
NO,Norway,ENVA,"Trondheim Airport, Værnes",63.457802,10.924,Commercial Freighter,93,14368,97515,8123,1,321053
NO,Norway,ENVA,"Trondheim Airport, Værnes",63.457802,10.924,General Aviation,613,83628,640050,32412,74376,3484426
OM,Oman,OOMS,Muscat International Airport,23.5933,58.284401,Commercial Passenger,46883,43301527,685750174,1932018,29116067,400642375
OM,Oman,OOMS,Muscat International Airport,23.5933,58.284401,Commercial Freighter,760,1477256,24609359,66983,1272946,13600278
OM,Oman,OOMS,Muscat International Airport,23.5933,58.284401,General Aviation,682,535746,8964958,33934,320440,5907611
PA,Panama,MPTO,Tocumen International Airport,9.07136,-79.383499,Commercial Passenger,63885,48317587,642831516,2596744,56739254,542759856
PA,Panama,MPTO,Tocumen International Airport,9.07136,-79.383499,Commercial Freighter,4785,7022844,103981732,466401,9692886,69507285
PA,Panama,MPTO,Tocumen International Airport,9.07136,-79.383499,General Aviation,859,262889,3267478,27185,372844,7634303
PE,Peru,SPJC,Jorge Chávez International Airport,-12.0219,-77.114305,Commercial Passenger,79265,70690706,1045187730,6252409,68269013,738366414
PE,Peru,SPJC,Jorge Chávez International Airport,-12.0219,-77.114305,Commercial Freighter,1627,2821810,43202173,127974,3677389,29322722
PE,Peru,SPJC,Jorge Chávez International Airport,-12.0219,-77.114305,General Aviation,469,418447,6283790,39047,440123,4530163
PH,Philippines (the),RPVM,Mactan Cebu International Airport,10.309261,123.97974,Commercial Passenger,42240,26897129,405899093,3507757,30354693,276749406
PH,Philippines (the),RPVM,Mactan Cebu International Airport,10.309261,123.97974,Commercial Freighter,260,555220,8987962,28588,525840,5372030
PH,Philippines (the),RPVM,Mactan Cebu International Airport,10.309261,123.97974,General Aviation,698,195061,2487992,43013,316424,3672472
PH,Philippines (the),RPLL,Ninoy Aquino International Airport,14.5086,121.019997,Commercial Passenger,137253,141524785,2388107546,11222012,120722042,1396895417
PH,Philippines (the),RPLL,Ninoy Aquino International Airport,14.5086,121.019997,Commercial Freighter,2588,4199088,62529719,246515,3601708,38804601
PH,Philippines (the),RPLL,Ninoy Aquino International Airport,14.5086,121.019997,General Aviation,1041,706179,11476956,70738,791706,11334952
PL,Poland,EPGD,Gdańsk Lech Wałęsa Airport,54.377602,18.4662,Commercial Passenger,21170,15618575,194319609,1493818,13594823,158712261
PL,Poland,EPGD,Gdańsk Lech Wałęsa Airport,54.377602,18.4662,Commercial Freighter,776,453681,5294579,58140,445716,7532582
PL,Poland,EPGD,Gdańsk Lech Wałęsa Airport,54.377602,18.4662,General Aviation,686,53903,566657,16564,413504,4583459
PL,Poland,EPKK,Kraków John Paul II International Airport,50.077702,19.7848,Commercial Passenger,31235,22668105,302610335,1515646,21661028,248421551
PL,Poland,EPKK,Kraków John Paul II International Airport,50.077702,19.7848,Commercial Freighter,2,242,145,175,154,25519
PL,Poland,EPKK,Kraków John Paul II International Airport,50.077702,19.7848,General Aviation,1249,177504,1175400,68478,210807,12521173
PL,Poland,EPWA,Warsaw Chopin Airport,52.1656990051,20.967100143399996,Commercial Passenger,77906,56461018,761265212,3274406,47080430,627884046
PL,Poland,EPWA,Warsaw Chopin Airport,52.1656990051,20.967100143399996,Commercial Freighter,914,1230722,17717626,72597,1478920,12270429
PL,Poland,EPWA,Warsaw Chopin Airport,52.1656990051,20.967100143399996,General Aviation,1124,317740,4205612,44455,344400,9286729
PT,Portugal,LPFR,Faro Airport,37.0144004822,-7.96590995789,Commercial Passenger,30078,23334718,303110269,1444573,29284557,273777667
PT,Portugal,LPFR,Faro Airport,37.0144004822,-7.96590995789,Commercial Freighter,6,4464,38520,186,6084,84024
PT,Portugal,LPFR,Faro Airport,37.0144004822,-7.96590995789,General Aviation,296,145688,1995085,12848,230528,2701771
PT,Portugal,LPPR,Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865,Commercial Passenger,49235,38926859,534089858,2408304,46788710,449971606
PT,Portugal,LPPR,Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865,Commercial Freighter,1572,2030061,26417146,131547,1765331,18893724
PT,Portugal,LPPR,Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865,General Aviation,229,129015,1826654,12129,154114,1970724
PT,Portugal,LPPT,Humberto Delgado Airport (Lisbon Portela Airport),38.7813,-9.13592,Commercial Passenger,109436,96614050,1503718664,5408470,92361830,1025747117
PT,Portugal,LPPT,Humberto Delgado Airport (Lisbon Portela Airport),38.7813,-9.13592,Commercial Freighter,1864,1690687,21137390,135185,1440435,16571531
PT,Portugal,LPPT,Humberto Delgado Airport (Lisbon Portela Airport),38.7813,-9.13592,General Aviation,827,761809,12780399,50310,488393,7500586
PR,Puerto Rico,TJSJ,Luis Munoz Marin International Airport,18.4394,-66.001801,Commercial Passenger,51273,34667097,498573556,3664333,42064984,394882351
PR,Puerto Rico,TJSJ,Luis Munoz Marin International Airport,18.4394,-66.001801,Commercial Freighter,4585,8664516,123601215,495389,8264447,75399672
PR,Puerto Rico,TJSJ,Luis Munoz Marin International Airport,18.4394,-66.001801,General Aviation,13972,634103,4012709,192949,7656599,250414748
QA,Qatar,OTHH,Hamad International Airport,25.273056,51.608056,Commercial Passenger,113643,200153829,3943013818,9417272,163498843,1915322912
QA,Qatar,OTHH,Hamad International Airport,25.273056,51.608056,Commercial Freighter,10514,26222425,571595792,840680,21979663,275290478
QA,Qatar,OTHH,Hamad International Airport,25.273056,51.608056,General Aviation,2976,6170452,123566482,262460,5269405,61159369
RO,Romania,LROP,Bucharest Henri Coandă International Airport,44.572127,26.103396,Commercial Passenger,51058,37626800,517630767,3181957,46054223,417432857
RO,Romania,LROP,Bucharest Henri Coandă International Airport,44.572127,26.103396,Commercial Freighter,1232,1127496,14368480,113544,949333,12071993
RO,Romania,LROP,Bucharest Henri Coandă International Airport,44.572127,26.103396,General Aviation,1157,338062,3671992,91058,1464588,7842776
RU,Russian Federation (the),UUDD,Domodedovo International Airport,55.408798,37.9063,Commercial Passenger,52852,47269187,693771415,3177198,48562200,514204475
RU,Russian Federation (the),UUDD,Domodedovo International Airport,55.408798,37.9063,Commercial Freighter,78,137418,1614972,31840,515262,2777024
RU,Russian Federation (the),UUDD,Domodedovo International Airport,55.408798,37.9063,General Aviation,2977,2522770,35585124,194025,2414653,26479717
RU,Russian Federation (the),USSS,Koltsovo Airport,56.743099212646,60.802700042725,Commercial Passenger,24916,20756045,280037492,1741682,21434207,237794770
RU,Russian Federation (the),USSS,Koltsovo Airport,56.743099212646,60.802700042725,Commercial Freighter,69,188016,1594512,73128,1180146,5635636
RU,Russian Federation (the),USSS,Koltsovo Airport,56.743099212646,60.802700042725,General Aviation,594,459243,5663002,38947,488161,5664655
RU,Russian Federation (the),UNNT,Novosibirsk Tolmachevo Airport,55.019756,82.618675,Commercial Passenger,22653,17611790,233198613,1017664,18153374,205482005
RU,Russian Federation (the),UNNT,Novosibirsk Tolmachevo Airport,55.019756,82.618675,Commercial Freighter,745,1249729,16628252,230322,1634317,11417689
RU,Russian Federation (the),UNNT,Novosibirsk Tolmachevo Airport,55.019756,82.618675,General Aviation,458,322905,4002679,17313,420948,4312145
RU,Russian Federation (the),ULLI,Pulkovo Airport,59.800301,30.262501,Commercial Passenger,66823,52488653,675566812,3883678,63425923,640805576
RU,Russian Federation (the),ULLI,Pulkovo Airport,59.800301,30.262501,Commercial Freighter,45,109689,1385390,13671,208460,1418603
RU,Russian Federation (the),ULLI,Pulkovo Airport,59.800301,30.262501,General Aviation,4354,3351861,42231732,263217,4016660,40919786
RU,Russian Federation (the),UUEE,Sheremetyevo International Airport,55.972599,37.4146,Commercial Passenger,101646,104753200,1639550877,6784423,108317360,1202366677
RU,Russian Federation (the),UUEE,Sheremetyevo International Airport,55.972599,37.4146,Commercial Freighter,1326,2726195,37429275,464607,5619261,36169596
RU,Russian Federation (the),UUEE,Sheremetyevo International Airport,55.972599,37.4146,General Aviation,7553,7369164,113312202,573682,7334245,88067167
RU,Russian Federation (the),URSS,Sochi International Airport,43.449902,39.9566,Commercial Passenger,29190,24685758,345634431,2038994,23618588,270321473
RU,Russian Federation (the),URSS,Sochi International Airport,43.449902,39.9566,Commercial Freighter,2,3846,39332,1409,19566,96210
RU,Russian Federation (the),URSS,Sochi International Airport,43.449902,39.9566,General Aviation,789,665464,8867713,66549,575318,7395686
RU,Russian Federation (the),UUWW,Vnukovo International Airport,55.591499,37.261501,Commercial Passenger,33294,30722799,407869792,2143910,42696489,383789796
RU,Russian Federation (the),UUWW,Vnukovo International Airport,55.591499,37.261501,Commercial Freighter,287,431152,5272922,94264,754880,5185420
RU,Russian Federation (the),UUWW,Vnukovo International Airport,55.591499,37.261501,General Aviation,2437,1923582,22850284,181219,2148608,24682939
SA,Saudi Arabia,OEJN,King Abdulaziz International Airport,21.6796,39.156502,Commercial Passenger,126846,166345347,2858245076,8655415,163546838,1738089117
SA,Saudi Arabia,OEJN,King Abdulaziz International Airport,21.6796,39.156502,Commercial Freighter,1318,2647760,40503093,138370,2383024,23433763
SA,Saudi Arabia,OEJN,King Abdulaziz International Airport,21.6796,39.156502,General Aviation,1017,1104493,18721101,78174,1174632,14464685
SA,Saudi Arabia,OEDF,King Fahd International Airport,26.471201,49.797901,Commercial Passenger,43410,40694189,628197237,2204266,37868530,438354198
SA,Saudi Arabia,OEDF,King Fahd International Airport,26.471201,49.797901,Commercial Freighter,614,1555767,24257067,73999,1111972,13969580
SA,Saudi Arabia,OEDF,King Fahd International Airport,26.471201,49.797901,General Aviation,1958,380726,4506335,23989,800597,14838043
SA,Saudi Arabia,OERK,King Khaled International Airport,24.9576,46.698799,Commercial Passenger,108664,119377256,1942454760,6129422,109873952,1288668875
